id,date,prix,nb_chambres,nb_sdb,m2_interieur,m2_jardin,m2_etage,m2_soussol,nb_etages,vue_mer,vue_note,etat_note,design_note,annee_construction,annee_renovation,m2_interieur_15voisins,m2_jardin_15voisins,zipcode,lat,long,cos_month,day_count
646500070,2014-11-06T00:00:00Z,420000,3,1.0,98,709,98,0,1.0,0,0,5,7,1966,0,136,752,98007,47.5941,-122.142,0.8660254037844384,188
7905200310,2014-07-29T00:00:00Z,545000,4,1.75,177,625,112,65,1.0,0,0,4,7,1953,0,165,589,98116,47.5693,-122.391,-0.8660254037844388,88
2680700280,2015-04-02T00:00:00Z,809000,4,1.75,166,777,124,41,1.0,0,0,4,8,1976,0,202,975,98033,47.6605,-122.189,-0.4999999999999998,335
920069052,2015-04-21T00:00:00Z,243950,2,1.0,104,3298,104,0,1.0,0,0,5,6,1961,0,156,6133,98022,47.2411,-122.043,-0.4999999999999998,354
2013800705,2014-11-17T00:00:00Z,239000,2,1.0,112,870,112,0,1.0,0,1,4,7,1952,0,156,780,98198,47.3865,-122.322,0.8660254037844384,199
8562600260,2014-11-20T00:00:00Z,432500,3,1.75,136,682,136,0,1.0,0,0,3,8,1963,0,136,682,98052,47.6687,-122.154,0.8660254037844384,202
6116500075,2015-03-26T00:00:00Z,673000,4,2.5,277,966,277,0,2.0,0,0,3,9,2002,0,198,1621,98166,47.4508,-122.359,6.123233995736766e-17,328
8089510150,2014-12-02T00:00:00Z,925000,4,2.5,328,1687,328,0,2.0,0,0,3,10,1996,0,383,1038,98006,47.5441,-122.131,1.0,214
3735901080,2015-03-24T00:00:00Z,645000,3,1.0,210,388,108,102,1.0,0,0,4,7,1946,0,172,379,98115,47.688,-122.32,6.123233995736766e-17,326
6151800612,2015-01-07T00:00:00Z,162000,4,1.0,135,1545,135,0,1.0,0,0,4,6,1975,0,135,1545,98010,47.3431,-122.048,0.8660254037844387,250
3052700213,2014-08-29T00:00:00Z,461100,2,2.25,112,117,104,8,2.0,0,0,3,8,2010,0,126,125,98117,47.6783,-122.376,-0.5000000000000004,119
8691440410,2014-12-15T00:00:00Z,900000,4,3.5,358,607,358,0,2.0,0,0,3,10,2014,0,349,639,98075,47.5934,-121.974,1.0,227
8562790760,2014-05-20T00:00:00Z,785000,4,3.5,285,435,203,81,2.0,0,0,3,10,2009,0,212,247,98027,47.5316,-122.076,-0.8660254037844385,18
3644100101,2014-07-07T00:00:00Z,374000,2,1.5,117,146,117,0,2.0,0,0,3,7,2001,0,113,161,98144,47.5914,-122.295,-0.8660254037844388,66
2424059018,2014-06-12T00:00:00Z,1070000,4,2.5,303,3292,303,0,2.0,0,0,3,11,1989,0,388,2984,98006,47.548,-122.121,-1.0,41
5511600315,2015-02-18T00:00:00Z,575000,2,1.5,130,539,130,0,2.0,0,0,3,7,1940,0,136,364,98103,47.6843,-122.341,0.5000000000000001,292
1822069109,2014-09-10T00:00:00Z,485000,3,2.5,235,4815,169,66,1.0,0,0,4,8,1976,0,153,4815,98042,47.389,-122.088,-1.8369701987210297e-16,131
9382200121,2014-07-18T00:00:00Z,187300,2,1.0,121,715,78,42,1.0,0,0,3,6,1950,0,117,595,98146,47.4982,-122.348,-0.8660254037844388,77
3214200070,2015-04-29T00:00:00Z,457500,3,1.0,112,709,112,0,1.0,0,0,4,7,1952,0,142,548,98118,47.5377,-122.266,-0.4999999999999998,362
2923049421,2014-07-02T00:00:00Z,250000,3,2.25,178,718,141,37,1.0,0,0,3,8,1965,0,201,785,98148,47.4562,-122.33,-0.8660254037844388,61
1954430180,2015-01-05T00:00:00Z,485000,3,2.5,156,686,156,0,2.0,0,0,3,8,1988,0,183,693,98074,47.6194,-122.041,0.8660254037844387,248
142000165,2014-05-07T00:00:00Z,749950,4,2.75,241,562,182,59,2.0,0,0,5,8,1949,0,184,562,98116,47.5656,-122.4,-0.8660254037844385,5
269000240,2014-10-30T00:00:00Z,1050000,5,2.25,274,713,143,130,1.0,0,2,5,8,1958,0,265,713,98199,47.6456,-122.389,0.49999999999999933,181
3303860630,2015-04-27T00:00:00Z,454450,4,3.0,261,557,261,0,2.0,0,0,3,9,2007,0,259,557,98038,47.3689,-122.057,-0.4999999999999998,360
809002485,2015-03-27T00:00:00Z,716000,3,1.5,105,445,105,0,1.5,0,0,3,7,1915,0,117,445,98109,47.6368,-122.354,6.123233995736766e-17,329
7923700330,2014-05-28T00:00:00Z,510000,4,1.5,189,817,94,94,1.0,0,0,4,7,1961,0,138,817,98007,47.5965,-122.139,-0.8660254037844385,26
7349600230,2014-07-29T00:00:00Z,275000,3,2.25,152,561,152,0,2.0,0,0,3,7,1996,0,148,689,98002,47.2844,-122.205,-0.8660254037844388,88
3876311180,2014-09-04T00:00:00Z,373000,3,1.75,121,725,121,0,1.0,0,0,3,7,1976,0,142,724,98034,47.7319,-122.167,-1.8369701987210297e-16,125
3295950240,2014-09-05T00:00:00Z,303700,3,2.5,184,529,184,0,2.0,0,0,3,8,2010,0,184,547,98030,47.3668,-122.178,-1.8369701987210297e-16,126
3211800140,2015-02-05T00:00:00Z,493500,3,1.75,167,1488,129,38,1.0,0,0,3,8,1972,0,205,1296,98008,47.5815,-122.121,0.5000000000000001,279
5101408735,2014-11-03T00:00:00Z,250000,2,1.0,74,484,74,0,1.0,0,0,3,6,1943,0,177,499,98125,47.7037,-122.32,0.8660254037844384,185
5422950080,2014-08-25T00:00:00Z,305000,4,2.5,211,353,211,0,2.0,0,0,3,7,2006,0,244,375,98038,47.3586,-122.036,-0.5000000000000004,115
9508850100,2014-11-03T00:00:00Z,666000,3,2.25,258,2927,258,0,2.0,0,0,3,8,1979,0,268,3381,98053,47.67,-122.024,0.8660254037844384,185
2320069260,2014-10-27T00:00:00Z,415000,3,2.0,186,3074,186,0,1.5,0,2,5,8,1986,0,170,2101,98022,47.2133,-122.007,0.49999999999999933,178
1626069178,2014-09-10T00:00:00Z,535000,4,2.5,204,10278,123,80,1.0,0,0,5,7,1979,0,212,4775,98077,47.7409,-122.052,-1.8369701987210297e-16,131
3876540630,2015-02-27T00:00:00Z,205500,3,2.0,123,812,123,0,1.0,0,0,3,7,1986,0,140,797,98003,47.2619,-122.298,0.5000000000000001,301
2856101755,2015-05-04T00:00:00Z,712000,3,2.0,157,473,139,18,1.5,0,0,4,7,1924,0,157,473,98117,47.679,-122.39,-0.8660254037844385,367
8562891100,2014-09-10T00:00:00Z,381500,4,2.5,225,516,225,0,2.0,0,0,4,8,2003,0,225,516,98042,47.3762,-122.126,-1.8369701987210297e-16,131
9578080040,2014-08-12T00:00:00Z,589000,3,3.0,159,88,135,24,3.0,0,0,3,8,2006,0,159,120,98119,47.648,-122.358,-0.5000000000000004,102
6371000026,2015-01-22T00:00:00Z,367500,2,2.0,95,55,63,32,2.0,0,0,3,8,2004,0,104,117,98116,47.5788,-122.41,0.8660254037844387,265
6813600440,2014-10-22T00:00:00Z,442000,2,1.75,79,514,79,0,1.0,0,0,3,7,1948,0,131,460,98103,47.6901,-122.331,0.49999999999999933,173
5129000006,2015-04-19T00:00:00Z,280500,3,1.0,113,421,82,30,1.0,0,0,3,7,1952,0,155,318,98108,47.5387,-122.294,-0.4999999999999998,352
6664000130,2014-10-13T00:00:00Z,635250,3,2.25,205,2047,140,65,1.0,0,0,5,8,1976,0,229,1324,98004,47.5904,-122.194,0.49999999999999933,164
7852170570,2015-03-09T00:00:00Z,535950,3,2.5,220,496,220,0,2.0,0,0,3,9,2003,0,277,503,98065,47.54,-121.863,6.123233995736766e-17,311
2824059128,2014-10-09T00:00:00Z,510000,3,2.0,184,687,184,0,1.0,0,0,5,7,1971,0,196,600,98006,47.5421,-122.172,0.49999999999999933,160
1254200615,2014-07-16T00:00:00Z,635000,3,2.5,142,276,112,29,1.0,0,0,3,7,1997,0,152,473,98117,47.6796,-122.39,-0.8660254037844388,75
9235900030,2014-07-17T00:00:00Z,245000,2,1.0,79,568,79,0,1.0,0,0,3,7,1948,0,102,637,98155,47.7503,-122.328,-0.8660254037844388,76
4067600275,2014-08-26T00:00:00Z,630000,3,1.0,126,1207,126,0,1.0,0,0,5,6,1945,0,175,1825,98010,47.3359,-122.033,-0.5000000000000004,116
1890000225,2014-06-20T00:00:00Z,725000,6,1.75,221,379,221,0,2.0,0,0,3,8,1917,0,188,379,98105,47.6629,-122.325,-1.0,49
2597520790,2015-04-23T00:00:00Z,765000,3,2.5,214,1114,214,0,2.0,0,0,3,9,1988,0,262,931,98006,47.5438,-122.139,-0.4999999999999998,356
2291400342,2014-10-22T00:00:00Z,280000,3,2.25,126,106,126,0,3.0,0,0,3,7,2007,0,126,111,98133,47.7052,-122.346,0.49999999999999933,173
925059288,2015-05-07T00:00:00Z,750000,3,2.5,222,719,222,0,2.0,0,0,3,9,2001,0,193,800,98033,47.6734,-122.173,-0.8660254037844385,370
2481630290,2014-06-26T00:00:00Z,879000,4,2.75,392,2949,392,0,2.0,0,0,4,10,1985,0,379,3305,98072,47.731,-122.132,-1.0,55
6178930340,2014-06-30T00:00:00Z,480000,4,3.0,226,897,175,51,2.0,0,0,3,8,1981,0,221,892,98028,47.7649,-122.253,-1.0,59
7527200360,2014-06-11T00:00:00Z,545000,3,2.5,202,1457,171,30,1.0,0,0,4,8,1979,0,210,2229,98075,47.592,-122.082,-1.0,40
4221250010,2015-04-14T00:00:00Z,643000,4,2.5,233,433,233,0,2.0,0,0,3,8,2005,0,211,420,98075,47.5894,-122.017,-0.4999999999999998,347
9276200220,2014-07-17T00:00:00Z,375000,1,1.0,66,294,66,0,1.0,0,0,3,6,1920,0,105,580,98116,47.5811,-122.389,-0.8660254037844388,76
8151600973,2015-04-06T00:00:00Z,375000,4,2.5,233,673,233,0,2.0,0,0,3,9,2007,0,170,826,98146,47.5096,-122.363,-0.4999999999999998,339
7202330330,2014-08-14T00:00:00Z,447000,3,2.5,153,285,153,0,2.0,0,0,3,7,2003,0,144,284,98053,47.682,-122.035,-0.5000000000000004,104
5456000110,2015-04-16T00:00:00Z,865000,5,3.0,262,822,139,123,1.0,0,0,4,8,1979,0,209,799,98040,47.5743,-122.209,-0.4999999999999998,349
9542400075,2014-06-06T00:00:00Z,809950,4,2.0,207,919,207,0,1.5,0,0,5,9,1959,0,233,1025,98005,47.5979,-122.173,-1.0,35
5500200010,2014-10-14T00:00:00Z,389950,3,1.75,146,840,146,0,1.0,0,0,3,8,1966,0,195,784,98177,47.7776,-122.375,0.49999999999999933,165
217500140,2014-05-13T00:00:00Z,464000,5,2.5,315,833,157,157,1.0,0,0,4,8,1959,0,175,787,98133,47.7358,-122.335,-0.8660254037844385,11
2926049376,2015-04-20T00:00:00Z,220000,2,1.0,98,968,98,0,1.5,0,0,3,7,1965,0,208,947,98125,47.705,-122.313,-0.4999999999999998,353
5693501028,2015-04-03T00:00:00Z,610000,3,2.5,120,123,120,0,3.0,0,0,3,8,2007,0,134,489,98103,47.6607,-122.352,-0.4999999999999998,336
8690800130,2014-11-04T00:00:00Z,390000,3,1.5,153,806,104,48,1.0,0,0,4,8,1979,0,130,789,98133,47.7471,-122.352,0.8660254037844384,186
2131701075,2014-12-04T00:00:00Z,420000,3,1.75,159,464,159,0,1.5,0,0,3,8,1932,2009,130,771,98019,47.738,-121.983,1.0,216
4083304355,2015-03-18T00:00:00Z,675000,4,1.75,142,335,142,0,1.5,0,0,4,7,1913,0,153,390,98103,47.6529,-122.334,6.123233995736766e-17,320
3874400380,2015-03-16T00:00:00Z,445000,3,2.5,161,2052,104,56,1.0,0,0,4,8,1977,0,185,2315,98070,47.3948,-122.435,6.123233995736766e-17,318
2207500880,2014-07-28T00:00:00Z,690000,3,1.0,146,371,146,0,2.0,0,0,3,8,1905,0,203,371,98102,47.6363,-122.32,-0.8660254037844388,87
9478400080,2014-05-12T00:00:00Z,750000,4,2.5,276,458,268,8,2.0,0,0,3,9,2000,0,276,566,98006,47.5445,-122.12,-0.8660254037844385,10
1972200555,2014-07-14T00:00:00Z,610000,3,1.75,151,139,151,0,3.0,0,0,3,8,2014,0,145,124,98103,47.6536,-122.354,-0.8660254037844388,73
7697870700,2014-11-14T00:00:00Z,260000,3,2.5,141,585,141,0,2.0,0,0,3,7,1986,0,155,669,98030,47.3687,-122.182,0.8660254037844384,196
2768200210,2014-08-25T00:00:00Z,499000,2,2.5,122,107,91,30,2.0,0,0,3,8,2014,0,143,141,98107,47.6689,-122.363,-0.5000000000000004,115
1939050110,2015-01-13T00:00:00Z,500000,3,2.25,133,1454,109,24,1.0,0,0,3,8,1988,0,133,1297,98074,47.6225,-122.038,0.8660254037844387,256
7390400026,2014-11-24T00:00:00Z,315000,4,1.75,171,797,105,65,1.0,0,0,3,7,1960,0,205,858,98178,47.4877,-122.24,0.8660254037844384,206
1843200240,2015-05-05T00:00:00Z,200000,2,1.5,126,176,126,0,2.0,0,0,3,7,1978,0,126,176,98092,47.2852,-122.19,-0.8660254037844385,368
686201000,2014-12-30T00:00:00Z,538200,4,3.0,165,674,165,0,1.0,0,0,4,8,1964,0,168,735,98008,47.627,-122.114,1.0,242
7504110050,2014-06-26T00:00:00Z,669950,4,2.5,248,1103,248,0,2.0,0,0,3,9,1996,0,225,1052,98074,47.6327,-122.036,-1.0,55
7399301050,2015-01-27T00:00:00Z,315000,3,1.75,137,696,137,0,1.0,0,0,4,7,1968,0,137,696,98055,47.4629,-122.187,0.8660254037844387,270
9430000070,2015-04-30T00:00:00Z,300000,3,2.5,152,530,152,0,2.0,0,0,3,7,1995,0,171,541,98031,47.4016,-122.209,-0.4999999999999998,363
2883200524,2014-05-12T00:00:00Z,635000,3,2.5,145,133,145,0,3.0,0,0,3,8,2010,0,145,246,98103,47.6858,-122.336,-0.8660254037844385,10
2473480520,2014-09-08T00:00:00Z,327500,3,2.25,164,813,123,40,1.0,0,0,3,8,1981,0,177,809,98058,47.4464,-122.123,-1.8369701987210297e-16,129
3824100364,2015-01-20T00:00:00Z,420000,3,2.25,234,2503,163,70,1.0,0,0,3,7,1977,0,213,929,98028,47.7728,-122.25,0.8660254037844387,263
6413100090,2014-09-15T00:00:00Z,458000,2,1.75,91,543,91,0,1.0,0,0,4,6,1942,0,78,567,98125,47.7132,-122.321,-1.8369701987210297e-16,136
4019300680,2014-12-31T00:00:00Z,449000,3,1.75,154,900,154,0,1.0,0,0,4,7,1952,0,191,1916,98155,47.7564,-122.286,1.0,243
1776230190,2015-04-08T00:00:00Z,495000,4,3.5,294,358,235,59,2.0,0,0,3,8,2008,0,245,357,98059,47.5049,-122.155,-0.4999999999999998,341
6821102346,2014-05-22T00:00:00Z,505000,3,2.25,155,148,113,41,2.0,0,0,3,8,2002,0,155,148,98199,47.6474,-122.396,-0.8660254037844385,20
8025700590,2014-05-19T00:00:00Z,215000,3,1.0,90,675,90,0,1.0,0,0,4,7,1970,0,162,668,98031,47.4006,-122.188,-0.8660254037844385,17
8564860110,2015-01-13T00:00:00Z,594491,4,2.5,277,560,277,0,2.0,0,0,3,9,2013,0,277,556,98045,47.4766,-121.735,0.8660254037844387,256
6414100482,2015-03-31T00:00:00Z,500000,2,1.0,151,1120,117,33,1.0,0,0,3,7,1947,0,154,817,98125,47.7228,-122.314,6.123233995736766e-17,333
200350070,2014-06-02T00:00:00Z,559900,3,2.75,272,517,172,99,1.0,0,0,3,9,2004,0,239,1026,98072,47.7648,-122.164,-1.0,31
8929000030,2014-08-21T00:00:00Z,419990,3,2.5,157,156,106,50,2.0,0,0,3,8,2014,0,143,156,98029,47.5528,-121.999,-0.5000000000000004,111
7387500185,2014-05-21T00:00:00Z,249900,2,1.0,105,510,105,0,1.0,0,0,3,6,1947,0,103,510,98106,47.5187,-122.363,-0.8660254037844385,19
8092000330,2014-05-28T00:00:00Z,168500,3,1.0,102,940,102,0,1.0,0,0,3,7,1969,0,145,989,98042,47.367,-122.107,-0.8660254037844385,26
1160000300,2015-03-04T00:00:00Z,453000,3,1.75,143,668,102,41,1.0,0,0,3,7,1949,0,144,691,98125,47.7071,-122.314,6.123233995736766e-17,306
1794500695,2015-03-04T00:00:00Z,750000,2,1.5,103,334,103,0,1.0,0,0,5,7,1904,0,155,501,98119,47.6382,-122.359,6.123233995736766e-17,306
8818900155,2015-01-15T00:00:00Z,599950,6,3.0,187,383,114,73,1.0,0,0,3,7,1994,0,193,379,98105,47.6648,-122.324,0.8660254037844387,258
7502800030,2014-07-16T00:00:00Z,659950,4,2.75,329,873,329,0,2.0,0,0,3,9,2014,0,329,875,98059,47.4827,-122.131,-0.8660254037844388,75
8944750480,2015-01-30T00:00:00Z,359000,3,2.25,184,402,184,0,2.0,0,0,3,7,1997,0,157,342,98056,47.4917,-122.167,0.8660254037844387,273
2224069165,2014-09-02T00:00:00Z,801000,4,3.5,305,748,305,0,2.0,0,0,3,9,2012,0,305,999,98029,47.5573,-122.02,-1.8369701987210297e-16,123
8732190070,2014-10-02T00:00:00Z,268000,3,1.75,183,1165,109,74,1.0,0,0,3,8,1978,0,194,793,98023,47.3104,-122.394,0.49999999999999933,153
6802200280,2014-11-10T00:00:00Z,279000,3,2.5,186,1079,186,0,2.0,0,0,3,7,1990,0,143,869,98022,47.1956,-121.985,0.8660254037844384,192
9264921110,2015-01-15T00:00:00Z,275000,3,1.75,170,1301,170,0,1.0,0,0,3,8,1983,0,201,742,98023,47.3124,-122.345,0.8660254037844387,258
106000320,2014-10-31T00:00:00Z,401000,2,1.0,78,752,78,0,1.0,0,0,4,7,1948,0,102,763,98177,47.7019,-122.366,0.49999999999999933,182
2726049034,2014-11-10T00:00:00Z,2000000,3,3.25,242,1522,242,0,2.0,1,4,3,9,2006,0,240,1203,98125,47.7175,-122.278,0.8660254037844384,192
3329510850,2015-03-06T00:00:00Z,286950,4,2.5,193,914,115,78,1.0,0,0,3,7,1984,0,175,741,98001,47.3338,-122.268,6.123233995736766e-17,308
8819900055,2015-03-30T00:00:00Z,503000,2,1.0,80,397,80,0,1.0,0,2,4,6,1921,0,162,397,98105,47.6697,-122.29,6.123233995736766e-17,332
2624049169,2014-12-11T00:00:00Z,400000,3,1.5,175,574,101,74,1.0,0,0,3,7,1967,0,162,574,98118,47.5396,-122.269,1.0,223
4057300030,2014-11-14T00:00:00Z,310000,3,1.5,105,305,105,0,2.0,0,0,3,7,1988,0,106,333,98029,47.5701,-122.017,0.8660254037844384,196
7522600030,2014-08-26T00:00:00Z,251000,3,2.0,120,780,120,0,1.0,0,0,4,7,1967,0,120,696,98198,47.368,-122.315,-0.5000000000000004,116
7349650490,2015-05-07T00:00:00Z,285000,3,1.75,148,696,148,0,1.0,0,0,3,7,1998,0,150,693,98002,47.2831,-122.199,-0.8660254037844385,370
3276930050,2014-07-28T00:00:00Z,699950,3,2.5,313,3364,313,0,2.0,0,0,4,9,1988,0,276,2953,98075,47.5855,-121.987,-0.8660254037844388,87
8567300110,2014-06-04T00:00:00Z,485000,3,2.5,217,5486,217,0,1.0,0,0,3,8,1985,0,250,3461,98038,47.4052,-122.028,-1.0,33
5652601455,2014-06-23T00:00:00Z,775000,4,2.5,213,572,213,0,2.0,0,0,3,9,1999,0,201,597,98115,47.6943,-122.299,-1.0,52
7885100005,2014-08-20T00:00:00Z,299000,4,2.0,215,1114,159,55,1.0,0,0,3,7,1943,2014,129,557,98108,47.5246,-122.325,-0.5000000000000004,110
4322300010,2014-06-06T00:00:00Z,294700,3,2.0,183,891,120,62,1.0,0,0,4,7,1967,0,158,715,98003,47.2824,-122.301,-1.0,35
808300270,2014-05-27T00:00:00Z,450000,4,2.5,234,791,234,0,2.0,0,0,3,7,1999,0,197,643,98019,47.7233,-121.959,-0.8660254037844385,25
6648900005,2014-10-08T00:00:00Z,399950,3,1.0,159,827,159,0,1.0,0,0,4,7,1954,0,173,802,98155,47.7736,-122.296,0.49999999999999933,159
629811360,2014-12-05T00:00:00Z,690000,4,2.5,254,754,254,0,2.0,0,0,3,9,1999,0,258,775,98074,47.6123,-122.006,1.0,217
8562790310,2015-03-24T00:00:00Z,839704,4,3.25,274,386,205,68,2.0,0,0,3,10,2014,0,259,343,98027,47.5297,-122.073,6.123233995736766e-17,326
5126300060,2014-08-11T00:00:00Z,515000,3,2.5,242,543,242,0,2.0,0,0,3,8,2005,0,261,464,98059,47.4821,-122.142,-0.5000000000000004,101
3276050110,2014-10-10T00:00:00Z,368500,2,1.75,233,1778,233,0,2.0,0,0,3,9,1977,0,222,1210,98092,47.3103,-122.199,0.49999999999999933,161
2394600157,2015-04-07T00:00:00Z,460000,3,2.25,142,170,115,26,2.0,0,0,3,8,2008,0,167,318,98144,47.587,-122.301,-0.4999999999999998,340
8146100095,2014-05-15T00:00:00Z,839000,3,1.0,114,1143,114,0,1.0,0,0,3,7,1955,1990,195,739,98004,47.6095,-122.195,-0.8660254037844385,13
2310060230,2014-10-10T00:00:00Z,272000,4,2.25,167,516,167,0,2.0,0,0,3,7,2003,0,168,526,98038,47.3498,-122.052,0.49999999999999933,161
1432400525,2015-03-06T00:00:00Z,195000,3,1.5,132,702,132,0,1.0,0,0,5,6,1958,0,106,702,98058,47.4518,-122.179,6.123233995736766e-17,308
339600290,2015-04-06T00:00:00Z,379950,3,2.0,100,471,100,0,1.0,0,0,3,7,1985,0,99,322,98052,47.6836,-122.095,-0.4999999999999998,339
7504020810,2014-10-20T00:00:00Z,610000,5,2.25,234,1086,234,0,2.0,0,0,3,9,1977,0,235,1114,98074,47.6322,-122.053,0.49999999999999933,171
8146200150,2014-11-10T00:00:00Z,830000,4,2.25,202,1027,127,75,1.0,0,0,3,8,1963,0,194,812,98004,47.6042,-122.193,0.8660254037844384,192
7853301560,2014-06-25T00:00:00Z,762000,4,3.5,371,1417,371,0,2.0,0,0,3,9,2007,0,329,812,98065,47.5433,-121.887,-1.0,54
1096100010,2014-10-28T00:00:00Z,320000,2,1.0,112,654,112,0,1.0,0,0,3,7,1952,0,112,669,98155,47.745,-122.297,0.49999999999999933,179
3423059081,2014-10-09T00:00:00Z,151600,2,1.0,98,1578,98,0,1.0,0,0,3,6,1954,0,215,982,98058,47.4305,-122.157,0.49999999999999933,160
8655900100,2014-08-07T00:00:00Z,230950,2,1.0,86,1182,86,0,1.0,0,0,4,6,1912,0,115,2027,98014,47.6567,-121.909,-0.5000000000000004,97
1842000140,2014-07-30T00:00:00Z,335000,3,1.75,145,696,120,25,1.0,0,1,3,7,1953,0,147,711,98146,47.4999,-122.368,-0.8660254037844388,89
7853430690,2015-01-27T00:00:00Z,572800,3,2.5,307,434,221,86,2.0,0,0,3,9,2015,0,247,479,98065,47.5201,-121.885,0.8660254037844387,270
121029034,2014-06-24T00:00:00Z,549000,2,1.0,188,1244,107,81,1.0,1,4,5,7,1947,0,107,1482,98070,47.3312,-122.503,-1.0,53
2291401115,2014-11-25T00:00:00Z,349950,1,1.0,114,863,114,0,1.5,0,0,4,6,1918,0,110,633,98133,47.7055,-122.348,0.8660254037844384,207
2541100010,2014-07-08T00:00:00Z,600000,4,2.5,209,1056,209,0,2.0,0,0,3,8,1991,0,203,892,98034,47.7115,-122.239,-0.8660254037844388,67
7663700973,2014-05-22T00:00:00Z,321000,3,2.25,125,120,125,0,3.0,0,0,3,7,2010,0,137,173,98125,47.7306,-122.291,-0.8660254037844385,20
7140600190,2014-09-05T00:00:00Z,233500,3,1.5,146,977,146,0,1.0,0,0,4,6,1957,0,130,990,98002,47.2903,-122.214,-1.8369701987210297e-16,126
2739200160,2014-06-12T00:00:00Z,333000,4,2.5,177,858,177,0,1.0,0,0,4,6,1963,0,240,862,98059,47.4918,-122.141,-1.0,41
7197350070,2015-03-04T00:00:00Z,512000,3,1.75,149,1166,100,49,1.0,0,0,3,7,1977,0,165,963,98052,47.6618,-122.136,6.123233995736766e-17,306
4022902555,2015-03-21T00:00:00Z,609000,4,2.5,301,2217,170,130,1.0,0,0,3,9,1972,0,212,1239,98155,47.7731,-122.282,6.123233995736766e-17,323
7907600100,2015-04-21T00:00:00Z,287500,4,2.0,113,849,113,0,1.0,0,0,5,7,1953,0,113,796,98146,47.5011,-122.336,-0.4999999999999998,354
6654700240,2015-04-08T00:00:00Z,332000,4,2.5,183,609,183,0,2.0,0,0,3,8,2004,0,240,650,98042,47.3809,-122.097,-0.4999999999999998,341
8078350280,2015-02-05T00:00:00Z,613500,3,2.5,218,653,218,0,2.0,0,0,3,8,1989,0,210,668,98029,47.5713,-122.02,0.5000000000000001,279
6119700150,2014-11-12T00:00:00Z,765000,4,2.5,291,1505,238,52,1.0,0,1,3,9,1988,0,235,1226,98166,47.4363,-122.342,0.8660254037844384,194
425000230,2014-12-30T00:00:00Z,150000,2,1.0,80,529,80,0,1.0,0,0,4,6,1957,0,94,529,98056,47.498,-122.17,1.0,242
3329520410,2014-05-05T00:00:00Z,245000,3,1.75,178,864,92,85,1.0,0,0,3,7,1984,0,172,785,98001,47.3319,-122.267,-0.8660254037844385,3
6388930420,2014-08-05T00:00:00Z,582000,3,2.5,221,1845,221,0,2.0,0,0,4,8,1995,0,227,949,98056,47.5255,-122.173,-0.5000000000000004,95
7852030330,2014-09-03T00:00:00Z,480000,3,2.5,210,416,210,0,2.0,0,0,3,7,1999,0,219,411,98065,47.5329,-121.879,-1.8369701987210297e-16,124
7202350060,2014-09-08T00:00:00Z,475000,3,2.5,157,268,157,0,2.0,0,0,3,7,2004,0,157,253,98053,47.6802,-122.031,-1.8369701987210297e-16,129
9830200230,2015-01-20T00:00:00Z,389000,2,1.75,107,450,107,0,2.0,0,1,4,7,1949,0,184,691,98118,47.542,-122.265,0.8660254037844387,263
7518502210,2014-05-30T00:00:00Z,645500,2,1.0,175,483,175,0,1.5,0,0,4,7,1909,0,155,473,98117,47.6786,-122.379,-0.8660254037844385,28
5088500210,2015-01-12T00:00:00Z,415000,4,2.75,222,926,129,92,1.0,0,0,4,9,1989,0,237,1150,98038,47.3706,-122.056,0.8660254037844387,255
5104510190,2015-04-27T00:00:00Z,349000,4,2.5,170,436,170,0,2.0,0,0,3,7,2003,0,170,480,98038,47.3573,-122.016,-0.4999999999999998,360
3949600090,2014-12-01T00:00:00Z,335000,3,1.0,91,920,91,0,1.0,0,0,4,7,1966,0,170,920,98028,47.7746,-122.239,1.0,213
9512500610,2015-01-22T00:00:00Z,485000,4,1.75,190,828,123,66,1.0,0,0,3,7,1968,0,119,794,98052,47.6735,-122.151,0.8660254037844387,265
6929602605,2015-02-03T00:00:00Z,205000,3,1.75,111,801,111,0,1.0,0,0,3,7,1959,0,145,753,98198,47.3864,-122.308,0.5000000000000001,277
1925069082,2015-05-11T00:00:00Z,2200000,5,4.25,431,2109,265,165,2.0,1,4,5,8,1952,0,291,1319,98052,47.6393,-122.097,-0.8660254037844385,374
4406000620,2015-03-31T00:00:00Z,231750,3,1.0,94,707,94,0,1.0,0,0,3,7,1981,0,136,883,98058,47.4292,-122.152,6.123233995736766e-17,333
2781270530,2015-03-26T00:00:00Z,193000,2,1.75,84,236,84,0,1.0,0,0,3,6,2004,0,121,236,98038,47.3494,-122.022,6.123233995736766e-17,328
6840701095,2015-04-03T00:00:00Z,548500,3,1.0,161,408,161,0,1.5,0,0,3,7,1924,0,159,408,98122,47.6059,-122.3,-0.4999999999999998,336
9485700136,2015-02-27T00:00:00Z,330000,3,1.0,105,679,105,0,1.0,0,0,3,6,1959,0,105,691,98106,47.527,-122.362,0.5000000000000001,301
4365200865,2014-09-02T00:00:00Z,384950,3,1.0,143,719,143,0,1.0,0,0,4,7,1909,0,113,719,98126,47.522,-122.375,-1.8369701987210297e-16,123
4402700070,2015-03-11T00:00:00Z,300000,2,1.0,102,713,102,0,1.0,0,0,4,7,1950,0,135,713,98133,47.7439,-122.339,6.123233995736766e-17,313
8910500237,2014-07-26T00:00:00Z,350000,3,3.25,112,87,92,19,2.0,0,0,3,8,2002,0,153,138,98133,47.7114,-122.356,-0.8660254037844388,85
